"AGS","Name","Wahlberechtigte","Wähler","Gültige","CDU","SPD","FDP","DIE.LINKE","GRÜNE","CSU","PIRATEN","NPD","Tierschutzpartei","REP","ÖDP","FAMILIE","Bündnis.21.RRP","RENTNER","BP","PBC","BüSo","DIE.VIOLETTEN","MLPD","Volksabstimmung","PSG","AfD","BIG","pro.Deutschland","DIE.RECHTE","DIE.FRAUEN","FREIE.WÄHLER","Partei.der.Nichtwähler","PARTEI.DER.VERNUNFT","Die.PARTEI","CDU_rel","SPD_rel","FDP_rel","DIE.LINKE_rel","GRÜNE_rel","CSU_rel","PIRATEN_rel","NPD_rel","Tierschutzpartei_rel","REP_rel","ÖDP_rel","FAMILIE_rel","Bündnis.21.RRP_rel","RENTNER_rel","BP_rel","PBC_rel","BüSo_rel","DIE.VIOLETTEN_rel","MLPD_rel","Volksabstimmung_rel","PSG_rel","AfD_rel","BIG_rel","pro.Deutschland_rel","DIE.RECHTE_rel","DIE.FRAUEN_rel","FREIE.WÄHLER_rel","Partei.der.Nichtwähler_rel","PARTEI.DER.VERNUNFT_rel","Die.PARTEI_rel","Wahlbeteiligung","ost_west"
"09271119","Deggendorf",24879,9254,9162,0,1703,429,366,467,4909,170,120,39,38,68,0,2,0,80,0,1,11,1,0,0,497,0,6,0,16,234,0,5,0,0,18.588,4.682,3.995,5.097,53.58,1.855,1.31,0.426,0.415,0.742,0,0.022,0,0.873,0,0.011,0.12,0.011,0,0,5.425,0,0.065,0,0.175,2.554,0,0.055,0,37.2,"West"
"09271122","Grafling",2242,859,851,0,126,35,48,26,494,10,14,4,1,2,0,0,0,11,0,0,3,0,0,0,31,0,2,0,1,43,0,0,0,0,14.806,4.113,5.64,3.055,58.049,1.175,1.645,0.47,0.118,0.235,0,0,0,1.293,0,0,0.353,0,0,0,3.643,0,0.235,0,0.118,5.053,0,0,0,38.3,"West"
"09271123","Grattersdorf",1066,454,453,0,49,9,9,10,292,5,3,2,2,2,0,0,0,5,0,0,1,0,0,0,35,0,0,0,1,28,0,0,0,0,10.817,1.987,1.987,2.208,64.459,1.104,0.662,0.442,0.442,0.442,0,0,0,1.104,0,0,0.221,0,0,0,7.726,0,0,0,0.221,6.181,0,0,0,42.6,"West"
"09271125","Hengersberg",5517,1679,1672,0,288,64,65,66,963,20,16,9,5,21,0,1,0,12,0,0,2,0,0,0,69,0,1,0,0,69,0,1,0,0,17.225,3.828,3.888,3.947,57.596,1.196,0.957,0.538,0.299,1.256,0,0.06,0,0.718,0,0,0.12,0,0,0,4.127,0,0.06,0,0,4.127,0,0.06,0,30.4,"West"
"09271126","Hunding",950,375,370,0,58,8,7,12,222,4,7,1,3,3,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,24,0,0,0,0,15.676,2.162,1.892,3.243,60,1.081,1.892,0.27,0.811,0.811,0,0,0,0.811,0,0,0,0,0,0,4.865,0,0,0,0,6.486,0,0,0,39.5,"West"
"09271127","Iggensbach",1609,617,614,0,104,24,21,21,349,6,11,3,4,3,0,0,0,14,0,1,0,0,0,0,23,0,0,0,3,21,0,6,0,0,16.938,3.909,3.42,3.42,56.84,0.977,1.792,0.489,0.651,0.489,0,0,0,2.28,0,0.163,0,0,0,0,3.746,0,0,0,0.489,3.42,0,0.977,0,38.3,"West"
"09271128","Künzing",2573,1191,1178,0,182,40,45,41,738,7,14,10,3,9,0,0,0,15,0,0,2,0,0,0,43,0,0,0,2,26,0,1,0,0,15.45,3.396,3.82,3.48,62.649,0.594,1.188,0.849,0.255,0.764,0,0,0,1.273,0,0,0.17,0,0,0,3.65,0,0,0,0.17,2.207,0,0.085,0,46.3,"West"
"09271130","Lalling",1291,425,423,0,60,23,9,17,243,15,8,6,1,6,0,0,0,6,0,0,0,0,0,0,18,0,0,0,0,11,0,0,0,0,14.184,5.437,2.128,4.019,57.447,3.546,1.891,1.418,0.236,1.418,0,0,0,1.418,0,0,0,0,0,0,4.255,0,0,0,0,2.6,0,0,0,32.9,"West"
"09271132","Metten",3300,1294,1285,0,248,34,41,82,695,14,13,10,7,9,0,1,0,8,0,0,2,0,0,0,84,0,0,0,1,35,0,1,0,0,19.3,2.646,3.191,6.381,54.086,1.089,1.012,0.778,0.545,0.7,0,0.078,0,0.623,0,0,0.156,0,0,0,6.537,0,0,0,0.078,2.724,0,0.078,0,39.2,"West"
"09271135","Moos",1718,591,588,0,111,20,10,13,357,3,11,6,3,3,0,0,0,3,0,0,0,0,0,0,14,0,0,0,1,32,0,1,0,0,18.878,3.401,1.701,2.211,60.714,0.51,1.871,1.02,0.51,0.51,0,0,0,0.51,0,0,0,0,0,0,2.381,0,0,0,0.17,5.442,0,0.17,0,34.4,"West"
"09271138","Niederalteich",1396,533,529,0,97,20,26,38,258,9,5,3,2,15,0,0,0,9,0,0,3,0,0,0,25,0,0,0,3,15,0,1,0,0,18.336,3.781,4.915,7.183,48.771,1.701,0.945,0.567,0.378,2.836,0,0,0,1.701,0,0,0.567,0,0,0,4.726,0,0,0,0.567,2.836,0,0.189,0,38.2,"West"
"09271139","Oberpöring",932,408,404,0,41,6,7,24,280,3,11,1,0,2,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,11,0,0,0,0,10.149,1.485,1.733,5.941,69.307,0.743,2.723,0.248,0,0.495,0,0,0,0.495,0,0,0,0,0,0,3.96,0,0,0,0,2.723,0,0,0,43.8,"West"
"09271140","Offenberg",2622,1071,1055,0,191,55,30,49,605,14,11,3,5,7,0,0,0,2,0,0,1,0,0,0,52,0,1,0,0,29,0,0,0,0,18.104,5.213,2.844,4.645,57.346,1.327,1.043,0.284,0.474,0.664,0,0,0,0.19,0,0,0.095,0,0,0,4.929,0,0.095,0,0,2.749,0,0,0,40.8,"West"
"09271141","Osterhofen",9359,3547,3527,0,556,110,110,158,2151,45,71,17,10,36,0,1,0,23,0,0,1,1,0,0,139,0,0,0,6,89,0,3,0,0,15.764,3.119,3.119,4.48,60.987,1.276,2.013,0.482,0.284,1.021,0,0.028,0,0.652,0,0,0.028,0.028,0,0,3.941,0,0,0,0.17,2.523,0,0.085,0,37.9,"West"
"09271143","Otzing",1474,680,675,0,84,16,20,19,464,10,5,0,2,10,0,0,0,5,0,0,0,0,0,0,19,0,0,0,0,21,0,0,0,0,12.444,2.37,2.963,2.815,68.741,1.481,0.741,0,0.296,1.481,0,0,0,0.741,0,0,0,0,0,0,2.815,0,0,0,0,3.111,0,0,0,46.1,"West"
"09271146","Plattling",9687,2792,2772,0,512,110,115,105,1501,51,58,19,16,22,0,1,0,33,0,1,1,0,0,0,154,0,3,0,3,65,0,2,0,0,18.47,3.968,4.149,3.788,54.149,1.84,2.092,0.685,0.577,0.794,0,0.036,0,1.19,0,0.036,0.036,0,0,0,5.556,0,0.108,0,0.108,2.345,0,0.072,0,28.8,"West"
"09271148","Schaufling",1166,484,481,0,103,23,16,16,280,4,3,1,0,7,0,0,0,7,0,0,1,1,0,0,9,0,0,0,1,8,0,1,0,0,21.414,4.782,3.326,3.326,58.212,0.832,0.624,0.208,0,1.455,0,0,0,1.455,0,0,0.208,0.208,0,0,1.871,0,0,0,0.208,1.663,0,0.208,0,41.5,"West"
"09271149","Schöllnach",3856,1326,1314,0,247,35,47,43,729,17,19,5,0,14,0,1,0,16,0,0,0,0,0,0,61,0,1,0,3,75,0,1,0,0,18.798,2.664,3.577,3.272,55.479,1.294,1.446,0.381,0,1.065,0,0.076,0,1.218,0,0,0,0,0,0,4.642,0,0.076,0,0.228,5.708,0,0.076,0,34.4,"West"
"09271151","Stephansposching",2411,1216,1208,0,186,40,33,47,780,15,4,6,4,13,0,1,0,7,0,0,0,0,0,0,44,0,2,0,2,24,0,0,0,0,15.397,3.311,2.732,3.891,64.57,1.242,0.331,0.497,0.331,1.076,0,0.083,0,0.579,0,0,0,0,0,0,3.642,0,0.166,0,0.166,1.987,0,0,0,50.4,"West"
"09271152","Wallerfing",1056,502,500,0,41,11,5,17,357,3,8,3,1,7,0,0,0,3,0,0,1,0,0,0,18,0,1,0,4,20,0,0,0,0,8.2,2.2,1,3.4,71.4,0.6,1.6,0.6,0.2,1.4,0,0,0,0.6,0,0,0.2,0,0,0,3.6,0,0.2,0,0.8,4,0,0,0,47.5,"West"
"09271153","Winzer",3051,1183,1174,0,182,50,44,33,638,9,12,9,8,12,0,1,0,17,0,0,1,0,0,0,86,0,0,0,1,70,0,1,0,0,15.503,4.259,3.748,2.811,54.344,0.767,1.022,0.767,0.681,1.022,0,0.085,0,1.448,0,0,0.085,0,0,0,7.325,0,0,0,0.085,5.963,0,0.085,0,38.8,"West"
"09272116","Eppenschlag",783,335,331,0,34,8,9,5,221,5,3,3,6,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,2,24,0,1,0,0,10.272,2.417,2.719,1.511,66.767,1.511,0.906,0.906,1.813,0,0,0,0,0.302,0,0,0,0,0,0,2.417,0,0.302,0,0.604,7.251,0,0.302,0,42.8,"West"
"09272118","Freyung",5741,1698,1685,0,270,83,58,69,1004,20,15,11,10,24,0,0,0,11,0,0,2,0,0,0,60,0,0,0,1,47,0,0,0,0,16.024,4.926,3.442,4.095,59.585,1.187,0.89,0.653,0.593,1.424,0,0,0,0.653,0,0,0.119,0,0,0,3.561,0,0,0,0.059,2.789,0,0,0,29.6,"West"
"09272119","Fürsteneck",713,268,265,0,28,4,15,3,181,4,3,2,0,2,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,0,10.566,1.509,5.66,1.132,68.302,1.509,1.132,0.755,0,0.755,0,0,0,1.132,0,0,0,0,0,0,1.887,0,0,0,0,5.66,0,0,0,37.6,"West"
"09272120","Grafenau",6664,2653,2635,0,485,87,100,103,1565,27,34,5,11,9,0,0,0,51,0,0,1,0,0,0,87,0,2,0,3,63,0,2,0,0,18.406,3.302,3.795,3.909,59.393,1.025,1.29,0.19,0.417,0.342,0,0,0,1.935,0,0,0.038,0,0,0,3.302,0,0.076,0,0.114,2.391,0,0.076,0,39.8,"West"
"09272121","Grainet",1914,709,704,0,78,14,16,24,472,1,12,1,1,3,0,1,0,29,0,0,1,0,0,0,24,0,0,0,0,27,0,0,0,0,11.08,1.989,2.273,3.409,67.045,0.142,1.705,0.142,0.142,0.426,0,0.142,0,4.119,0,0,0.142,0,0,0,3.409,0,0,0,0,3.835,0,0,0,37,"West"
"09272122","Haidmühle",1075,399,398,0,66,8,12,7,243,5,5,3,2,3,0,0,0,9,0,0,0,0,0,0,17,0,0,0,0,18,0,0,0,0,16.583,2.01,3.015,1.759,61.055,1.256,1.256,0.754,0.503,0.754,0,0,0,2.261,0,0,0,0,0,0,4.271,0,0,0,0,4.523,0,0,0,37.1,"West"
"09272126","Hinterschmiding",1979,714,714,0,97,20,22,26,437,10,24,3,6,0,0,0,0,14,0,0,0,0,0,0,33,0,1,0,0,21,0,0,0,0,13.585,2.801,3.081,3.641,61.204,1.401,3.361,0.42,0.84,0,0,0,0,1.961,0,0,0,0,0,0,4.622,0,0.14,0,0,2.941,0,0,0,36.1,"West"
"09272127","Hohenau",2755,964,957,0,209,24,29,32,562,15,19,1,4,6,0,0,0,12,0,0,1,0,0,0,27,0,0,0,1,14,0,1,0,0,21.839,2.508,3.03,3.344,58.725,1.567,1.985,0.104,0.418,0.627,0,0,0,1.254,0,0,0.104,0,0,0,2.821,0,0,0,0.104,1.463,0,0.104,0,35,"West"
"09272128","Innernzell",1286,450,444,0,61,15,14,11,284,1,9,3,5,3,0,0,0,5,0,0,0,0,0,0,10,0,0,0,1,22,0,0,0,0,13.739,3.378,3.153,2.477,63.964,0.225,2.027,0.676,1.126,0.676,0,0,0,1.126,0,0,0,0,0,0,2.252,0,0,0,0.225,4.955,0,0,0,35,"West"
"09272129","Jandelsbrunn",2708,1035,1028,0,105,25,43,36,689,14,17,4,5,12,0,1,0,19,0,0,0,0,0,0,25,0,1,0,1,31,0,0,0,0,10.214,2.432,4.183,3.502,67.023,1.362,1.654,0.389,0.486,1.167,0,0.097,0,1.848,0,0,0,0,0,0,2.432,0,0.097,0,0.097,3.016,0,0,0,38.2,"West"
"09272134","Mauth",1927,684,678,0,183,26,23,14,355,6,11,2,2,8,0,0,0,8,0,0,0,0,0,0,29,0,0,0,1,10,0,0,0,0,26.991,3.835,3.392,2.065,52.36,0.885,1.622,0.295,0.295,1.18,0,0,0,1.18,0,0,0,0,0,0,4.277,0,0,0,0.147,1.475,0,0,0,35.5,"West"
"09272136","Neureichenau",3520,1245,1241,0,169,51,55,37,750,16,27,13,0,10,0,1,0,9,0,0,0,1,0,0,54,0,0,0,1,47,0,0,0,0,13.618,4.11,4.432,2.981,60.435,1.289,2.176,1.048,0,0.806,0,0.081,0,0.725,0,0,0,0.081,0,0,4.351,0,0,0,0.081,3.787,0,0,0,35.4,"West"
"09272138","Perlesreut",2314,649,645,0,93,26,25,20,388,8,8,1,5,3,0,0,0,4,0,2,0,0,0,0,23,0,0,0,0,38,0,1,0,0,14.419,4.031,3.876,3.101,60.155,1.24,1.24,0.155,0.775,0.465,0,0,0,0.62,0,0.31,0,0,0,0,3.566,0,0,0,0,5.891,0,0.155,0,28,"West"
"09272139","Philippsreut",578,213,210,0,31,9,2,2,134,3,3,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,14.762,4.286,0.952,0.952,63.81,1.429,1.429,0,2.381,0,0,0,0,2.381,0,0,0,0,0,0,2.381,0,0,0,0,5.238,0,0,0,36.9,"West"
"09272140","Ringelai",1575,580,576,0,127,16,26,42,306,7,8,0,2,8,0,1,0,2,0,0,0,0,0,0,19,0,0,0,1,10,0,1,0,0,22.049,2.778,4.514,7.292,53.125,1.215,1.389,0,0.347,1.389,0,0.174,0,0.347,0,0,0,0,0,0,3.299,0,0,0,0.174,1.736,0,0.174,0,36.8,"West"
"09272141","Röhrnbach",3521,1226,1210,0,185,39,40,34,708,22,18,6,5,20,0,1,0,21,0,0,1,0,0,0,64,0,2,0,4,40,0,0,0,0,15.289,3.223,3.306,2.81,58.512,1.818,1.488,0.496,0.413,1.653,0,0.083,0,1.736,0,0,0.083,0,0,0,5.289,0,0.165,0,0.331,3.306,0,0,0,34.8,"West"
"09272142","Saldenburg",1622,632,627,0,153,20,36,30,289,7,8,5,2,9,0,0,0,12,0,0,1,0,0,0,37,0,0,0,1,17,0,0,0,0,24.402,3.19,5.742,4.785,46.093,1.116,1.276,0.797,0.319,1.435,0,0,0,1.914,0,0,0.159,0,0,0,5.901,0,0,0,0.159,2.711,0,0,0,39,"West"
"09272143","Sankt Oswald-Riedlhütte",2422,842,833,0,243,27,45,26,358,11,22,3,2,1,0,0,0,13,0,0,0,1,0,0,44,0,0,0,1,36,0,0,0,0,29.172,3.241,5.402,3.121,42.977,1.321,2.641,0.36,0.24,0.12,0,0,0,1.561,0,0,0,0.12,0,0,5.282,0,0,0,0.12,4.322,0,0,0,34.8,"West"
"09272145","Schöfweg",1044,401,400,0,67,8,10,11,208,4,7,5,5,5,0,0,0,3,0,0,1,0,0,0,34,0,1,0,0,31,0,0,0,0,16.75,2,2.5,2.75,52,1,1.75,1.25,1.25,1.25,0,0,0,0.75,0,0,0.25,0,0,0,8.5,0,0.25,0,0,7.75,0,0,0,38.4,"West"
"09272146","Neuschönau",1800,678,671,0,117,15,20,18,388,7,22,5,8,7,0,0,0,11,0,0,0,0,0,0,25,0,2,0,0,26,0,0,0,0,17.437,2.235,2.981,2.683,57.824,1.043,3.279,0.745,1.192,1.043,0,0,0,1.639,0,0,0,0,0,0,3.726,0,0.298,0,0,3.875,0,0,0,37.7,"West"
"09272147","Schönberg",3195,1141,1134,0,186,55,41,42,643,23,15,10,1,13,0,2,0,21,0,0,0,1,0,0,55,0,0,0,0,25,0,1,0,0,16.402,4.85,3.616,3.704,56.702,2.028,1.323,0.882,0.088,1.146,0,0.176,0,1.852,0,0,0,0.088,0,0,4.85,0,0,0,0,2.205,0,0.088,0,35.7,"West"
"09272149","Spiegelau",3246,1055,1053,0,227,25,64,46,558,11,12,9,2,10,0,0,0,9,0,0,0,0,0,0,39,0,2,0,1,38,0,0,0,0,21.557,2.374,6.078,4.368,52.991,1.045,1.14,0.855,0.19,0.95,0,0,0,0.855,0,0,0,0,0,0,3.704,0,0.19,0,0.095,3.609,0,0,0,32.5,"West"
"09272150","Thurmansbang",1953,743,733,0,128,21,26,35,391,8,16,8,4,5,0,0,0,5,0,0,0,0,0,0,24,0,1,0,1,59,0,1,0,0,17.462,2.865,3.547,4.775,53.342,1.091,2.183,1.091,0.546,0.682,0,0,0,0.682,0,0,0,0,0,0,3.274,0,0.136,0,0.136,8.049,0,0.136,0,38,"West"
"09272151","Waldkirchen",8426,2627,2611,0,369,95,90,108,1595,35,41,12,5,19,0,0,0,63,0,0,3,0,0,0,107,0,1,0,2,65,0,1,0,0,14.133,3.638,3.447,4.136,61.088,1.34,1.57,0.46,0.191,0.728,0,0,0,2.413,0,0,0.115,0,0,0,4.098,0,0.038,0,0.077,2.489,0,0.038,0,31.2,"West"
"09272152","Zenting",925,410,409,0,66,14,19,21,234,1,6,2,3,1,0,0,0,9,0,0,0,0,0,0,16,0,1,0,2,14,0,0,0,0,16.137,3.423,4.645,5.134,57.213,0.244,1.467,0.489,0.733,0.244,0,0,0,2.2,0,0,0,0,0,0,3.912,0,0.244,0,0.489,3.423,0,0,0,44.3,"West"
"09272444","Gdefr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"West"
"09273111","Abensberg",9737,4357,4319,0,797,197,142,296,2342,83,50,29,6,47,0,3,0,43,0,0,7,1,0,0,160,0,0,0,9,105,0,2,0,0,18.453,4.561,3.288,6.853,54.226,1.922,1.158,0.671,0.139,1.088,0,0.069,0,0.996,0,0,0.162,0.023,0,0,3.705,0,0,0,0.208,2.431,0,0.046,0,44.7,"West"
"09273113","Aiglsbach",1327,634,627,0,66,20,9,15,464,4,4,3,2,7,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,13,0,0,0,0,10.526,3.19,1.435,2.392,74.003,0.638,0.638,0.478,0.319,1.116,0,0,0,0.957,0,0,0,0,0,0,2.233,0,0,0,0,2.073,0,0,0,47.8,"West"
"09273115","Attenhofen",1051,508,505,0,51,25,4,20,341,6,5,0,1,4,0,0,0,1,0,0,1,0,0,0,19,0,0,0,1,26,0,0,0,0,10.099,4.95,0.792,3.96,67.525,1.188,0.99,0,0.198,0.792,0,0,0,0.198,0,0,0.198,0,0,0,3.762,0,0,0,0.198,5.149,0,0,0,48.3,"West"
"09273116","Bad Abbach",9005,3960,3921,0,631,185,154,289,1912,61,26,29,11,43,0,0,0,46,0,0,4,0,0,0,153,0,4,0,7,364,0,2,0,0,16.093,4.718,3.928,7.371,48.763,1.556,0.663,0.74,0.281,1.097,0,0,0,1.173,0,0,0.102,0,0,0,3.902,0,0.102,0,0.179,9.283,0,0.051,0,44,"West"
"09273119","Biburg",915,443,440,0,60,24,12,23,261,4,3,2,2,4,0,0,0,4,0,0,3,0,0,0,20,0,0,0,1,17,0,0,0,0,13.636,5.455,2.727,5.227,59.318,0.909,0.682,0.455,0.455,0.909,0,0,0,0.909,0,0,0.682,0,0,0,4.545,0,0,0,0.227,3.864,0,0,0,48.4,"West"
"09273121","Essing",819,372,370,0,63,8,9,31,219,7,5,1,2,2,0,0,0,1,0,0,1,0,0,0,9,0,0,0,1,10,0,1,0,0,17.027,2.162,2.432,8.378,59.189,1.892,1.351,0.27,0.541,0.541,0,0,0,0.27,0,0,0.27,0,0,0,2.432,0,0,0,0.27,2.703,0,0.27,0,45.4,"West"
"09273125","Hausen",1649,905,899,0,110,29,29,46,551,13,4,2,0,10,0,1,0,12,0,0,0,0,0,0,21,0,0,0,0,68,0,3,0,0,12.236,3.226,3.226,5.117,61.29,1.446,0.445,0.222,0,1.112,0,0.111,0,1.335,0,0,0,0,0,0,2.336,0,0,0,0,7.564,0,0.334,0,54.9,"West"
"09273127","Herrngiersdorf",926,492,489,0,52,18,16,21,318,6,4,3,0,11,0,0,0,1,0,0,0,0,0,0,14,0,0,0,2,23,0,0,0,0,10.634,3.681,3.272,4.294,65.031,1.227,0.818,0.613,0,2.249,0,0,0,0.204,0,0,0,0,0,0,2.863,0,0,0,0.409,4.703,0,0,0,53.1,"West"
"09273133","Ihrlerstein",3396,1492,1482,0,358,52,51,103,712,25,15,16,3,15,0,0,0,19,0,0,2,0,0,0,50,0,1,0,3,57,0,0,0,0,24.157,3.509,3.441,6.95,48.043,1.687,1.012,1.08,0.202,1.012,0,0,0,1.282,0,0,0.135,0,0,0,3.374,0,0.067,0,0.202,3.846,0,0,0,43.9,"West"
"09273137","Kelheim",11915,5238,5197,0,1220,200,211,339,2618,78,61,31,13,42,0,2,0,64,0,0,6,0,0,0,162,0,3,0,6,136,0,5,0,0,23.475,3.848,4.06,6.523,50.375,1.501,1.174,0.596,0.25,0.808,0,0.038,0,1.231,0,0,0.115,0,0,0,3.117,0,0.058,0,0.115,2.617,0,0.096,0,44,"West"
"09273139","Kirchdorf",698,355,354,0,37,10,6,16,238,6,4,0,0,13,0,0,0,3,0,0,1,0,0,0,5,0,0,0,1,14,0,0,0,0,10.452,2.825,1.695,4.52,67.232,1.695,1.13,0,0,3.672,0,0,0,0.847,0,0,0.282,0,0,0,1.412,0,0,0,0.282,3.955,0,0,0,50.9,"West"
"09273141","Langquaid",4025,1895,1884,0,287,100,40,86,1124,27,16,9,5,34,0,0,0,18,0,0,2,0,0,0,77,0,4,0,0,53,0,2,0,0,15.234,5.308,2.123,4.565,59.66,1.433,0.849,0.478,0.265,1.805,0,0,0,0.955,0,0,0.106,0,0,0,4.087,0,0.212,0,0,2.813,0,0.106,0,47.1,"West"
"09273147","Mainburg",9672,3873,3847,0,669,182,125,201,2143,56,58,30,16,72,0,1,0,35,0,0,6,0,0,0,172,0,3,0,7,69,0,2,0,0,17.39,4.731,3.249,5.225,55.706,1.456,1.508,0.78,0.416,1.872,0,0.026,0,0.91,0,0,0.156,0,0,0,4.471,0,0.078,0,0.182,1.794,0,0.052,0,40,"West"
"09273152","Neustadt a.d.Donau",9745,3898,3872,0,756,134,137,127,2252,70,40,13,14,40,0,0,0,54,0,0,4,0,0,0,141,0,10,0,10,69,0,1,0,0,19.525,3.461,3.538,3.28,58.161,1.808,1.033,0.336,0.362,1.033,0,0,0,1.395,0,0,0.103,0,0,0,3.642,0,0.258,0,0.258,1.782,0,0.026,0,40,"West"
"09273159","Painten",1775,788,780,0,185,18,20,22,462,11,8,4,4,2,0,0,0,5,0,0,0,0,0,0,20,0,0,0,2,16,0,1,0,0,23.718,2.308,2.564,2.821,59.231,1.41,1.026,0.513,0.513,0.256,0,0,0,0.641,0,0,0,0,0,0,2.564,0,0,0,0.256,2.051,0,0.128,0,44.4,"West"
"09273163","Elsendorf",1521,742,738,0,70,30,25,28,494,4,8,4,3,6,0,0,0,8,0,0,2,0,0,0,32,0,1,0,1,22,0,0,0,0,9.485,4.065,3.388,3.794,66.938,0.542,1.084,0.542,0.407,0.813,0,0,0,1.084,0,0,0.271,0,0,0,4.336,0,0.136,0,0.136,2.981,0,0,0,48.8,"West"
"09273164","Riedenburg",4401,1850,1843,0,250,58,52,103,1205,20,17,7,0,11,0,0,0,11,0,0,2,7,0,0,47,0,1,0,1,49,0,2,0,0,13.565,3.147,2.821,5.589,65.383,1.085,0.922,0.38,0,0.597,0,0,0,0.597,0,0,0.109,0.38,0,0,2.55,0,0.054,0,0.054,2.659,0,0.109,0,42,"West"
"09273165","Rohr i.NB",2571,1139,1129,0,163,27,26,63,661,22,13,4,3,13,0,0,0,19,0,0,2,0,0,0,33,0,2,0,2,76,0,0,0,0,14.438,2.391,2.303,5.58,58.547,1.949,1.151,0.354,0.266,1.151,0,0,0,1.683,0,0,0.177,0,0,0,2.923,0,0.177,0,0.177,6.732,0,0,0,44.3,"West"
"09273166","Saal a.d.Donau",4267,1981,1965,0,455,58,57,91,1026,41,21,11,6,17,0,0,0,31,0,1,0,1,0,0,53,0,2,0,0,94,0,0,0,0,23.155,2.952,2.901,4.631,52.214,2.087,1.069,0.56,0.305,0.865,0,0,0,1.578,0,0.051,0,0.051,0,0,2.697,0,0.102,0,0,4.784,0,0,0,46.4,"West"
"09273172","Siegenburg",2590,1013,1006,0,157,67,32,51,576,15,4,6,2,9,0,0,0,17,0,0,0,0,0,0,38,0,2,0,0,28,0,2,0,0,15.606,6.66,3.181,5.07,57.256,1.491,0.398,0.596,0.199,0.895,0,0,0,1.69,0,0,0,0,0,0,3.777,0,0.199,0,0,2.783,0,0.199,0,39.1,"West"
"09273175","Teugn",1280,666,661,0,101,22,14,35,366,8,5,3,1,9,0,0,0,28,0,0,2,0,0,0,25,0,1,0,2,38,0,1,0,0,15.28,3.328,2.118,5.295,55.371,1.21,0.756,0.454,0.151,1.362,0,0,0,4.236,0,0,0.303,0,0,0,3.782,0,0.151,0,0.303,5.749,0,0.151,0,52,"West"
"09273177","Train",1383,552,546,0,69,21,16,25,335,9,9,1,0,9,0,0,0,10,0,0,0,0,0,0,20,0,0,0,2,19,0,1,0,0,12.637,3.846,2.93,4.579,61.355,1.648,1.648,0.183,0,1.648,0,0,0,1.832,0,0,0,0,0,0,3.663,0,0,0,0.366,3.48,0,0.183,0,39.9,"West"
"09273178","Volkenschwand",1291,596,585,0,56,33,16,31,362,7,9,3,2,11,0,0,0,1,0,0,0,0,0,0,18,0,1,0,1,33,0,1,0,0,9.573,5.641,2.735,5.299,61.88,1.197,1.538,0.513,0.342,1.88,0,0,0,0.171,0,0,0,0,0,0,3.077,0,0.171,0,0.171,5.641,0,0.171,0,46.2,"West"
"09273181","Wildenberg",1076,488,484,0,60,20,21,23,281,2,15,2,6,14,0,0,0,5,0,0,0,0,0,0,21,0,0,0,0,14,0,0,0,0,12.397,4.132,4.339,4.752,58.058,0.413,3.099,0.413,1.24,2.893,0,0,0,1.033,0,0,0,0,0,0,4.339,0,0,0,0,2.893,0,0,0,45.4,"West"
"09273444","Gdefr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"West"
"09274111","Adlkofen",3070,1286,1276,0,184,56,48,99,702,20,6,8,4,11,0,0,0,17,0,0,2,0,0,0,58,0,0,0,2,59,0,0,0,0,14.42,4.389,3.762,7.759,55.016,1.567,0.47,0.627,0.313,0.862,0,0,0,1.332,0,0,0.157,0,0,0,4.545,0,0,0,0.157,4.624,0,0,0,41.9,"West"
"09274112","Aham",1567,610,609,0,84,26,17,31,376,7,6,1,4,4,0,0,0,6,0,0,0,0,0,0,18,0,0,0,1,26,0,2,0,0,13.793,4.269,2.791,5.09,61.741,1.149,0.985,0.164,0.657,0.657,0,0,0,0.985,0,0,0,0,0,0,2.956,0,0,0,0.164,4.269,0,0.328,0,38.9,"West"
"09274113","Altdorf",8442,3746,3710,0,712,163,133,207,2051,66,26,15,9,34,0,0,0,31,0,0,6,0,0,0,163,0,1,0,3,88,0,2,0,0,19.191,4.394,3.585,5.58,55.283,1.779,0.701,0.404,0.243,0.916,0,0,0,0.836,0,0,0.162,0,0,0,4.394,0,0.027,0,0.081,2.372,0,0.054,0,44.4,"West"
