"KRS","KRS_Name","Einwohner","Wahlberechtigte","Wähler","Gültige","CDU","SPD","FDP","DIE.LINKE","GRÜNE","CSU","PIRATEN","NPD","Tierschutzpartei","REP","ÖDP","FAMILIE","Bündnis.21.RRP","RENTNER","BP","PBC","BüSo","DIE.VIOLETTEN","MLPD","Volksabstimmung","PSG","AfD","BIG","pro.Deutschland","DIE.RECHTE","DIE.FRAUEN","FREIE.WÄHLER","Partei.der.Nichtwähler","PARTEI.DER.VERNUNFT","Die.PARTEI","CDU_rel","SPD_rel","FDP_rel","DIE.LINKE_rel","GRÜNE_rel","CSU_rel","PIRATEN_rel","NPD_rel","Tierschutzpartei_rel","REP_rel","ÖDP_rel","FAMILIE_rel","Bündnis.21.RRP_rel","RENTNER_rel","BP_rel","PBC_rel","BüSo_rel","DIE.VIOLETTEN_rel","MLPD_rel","Volksabstimmung_rel","PSG_rel","AfD_rel","BIG_rel","pro.Deutschland_rel","DIE.RECHTE_rel","DIE.FRAUEN_rel","FREIE.WÄHLER_rel","Partei.der.Nichtwähler_rel","PARTEI.DER.VERNUNFT_rel","Die.PARTEI_rel","Wahlbeteiligung","ost_west"
"15085","Harz","219618",193368,113596,111526,49091,21133,2521,24837,4049,0,1949,2187,0,0,269,0,0,0,0,0,0,0,111,0,0,4249,0,367,0,0,763,0,0,0,44.018,18.949,2.26,22.27,3.631,0,1.748,1.961,0,0,0.241,0,0,0,0,0,0,0,0.1,0,0,3.81,0,0.329,0,0,0.684,0,0,0,58.7460179554011,"Ost"
"15086","Jerichower Land","91359",79850,50292,49396,20950,9651,1330,11281,1525,0,928,914,0,0,81,0,0,0,0,0,0,0,52,0,0,1861,0,160,0,0,663,0,0,0,42.412,19.538,2.693,22.838,3.087,0,1.879,1.85,0,0,0.164,0,0,0,0,0,0,0,0.105,0,0,3.768,0,0.324,0,0,1.342,0,0,0,62.9830932999374,"Ost"
"15087","Mansfeld-Südharz","142054",125416,75924,74574,29917,13139,1892,19997,1953,0,1264,2072,0,0,92,0,0,0,0,0,0,0,114,0,0,3077,0,294,0,0,763,0,0,0,40.117,17.619,2.537,26.815,2.619,0,1.695,2.778,0,0,0.123,0,0,0,0,0,0,0,0.153,0,0,4.126,0,0.394,0,0,1.023,0,0,0,60.5377304331186,"Ost"
"15088","Saalekreis","186510",162509,102094,100443,43662,16221,3421,23713,3013,0,1787,2484,0,0,134,0,0,0,0,0,0,0,154,0,0,4301,0,364,0,0,1189,0,0,0,43.469,16.149,3.406,23.608,3,0,1.779,2.473,0,0,0.133,0,0,0,0,0,0,0,0.153,0,0,4.282,0,0.362,0,0,1.184,0,0,0,62.8235974622944,"Ost"
"15089","Salzlandkreis","196750",173180,102295,100458,41882,17982,2603,25758,2775,0,1649,2355,0,0,141,0,0,0,0,0,0,0,151,0,0,3912,0,289,0,0,961,0,0,0,41.691,17.9,2.591,25.641,2.762,0,1.641,2.344,0,0,0.14,0,0,0,0,0,0,0,0.15,0,0,3.894,0,0.288,0,0,0.957,0,0,0,59.0685991453978,"Ost"
"15090","Stendal","114668",98729,61345,60392,25589,11527,1272,14901,1791,0,1187,1260,0,0,82,0,0,0,0,0,0,0,64,0,0,2118,0,159,0,0,442,0,0,0,42.372,19.087,2.106,24.674,2.966,0,1.965,2.086,0,0,0.136,0,0,0,0,0,0,0,0.106,0,0,3.507,0,0.263,0,0,0.732,0,0,0,62.1347324494323,"Ost"
"15091","Wittenberg","128721",113636,74136,73027,32048,12138,1779,16503,2339,0,1276,1906,0,0,98,0,0,0,0,0,0,0,64,0,0,3410,0,192,0,0,1274,0,0,0,43.885,16.621,2.436,22.598,3.203,0,1.747,2.61,0,0,0.134,0,0,0,0,0,0,0,0.088,0,0,4.67,0,0.263,0,0,1.745,0,0,0,65.2398887676441,"Ost"
"16051","Erfurt","206219",167710,116416,114718,39285,20356,2856,27074,8977,0,3365,2647,0,214,773,0,0,0,0,0,0,0,207,0,0,7366,0,0,0,0,1598,0,0,0,34.245,17.744,2.49,23.6,7.825,0,2.933,2.307,0,0.187,0.674,0,0,0,0,0,0,0,0.18,0,0,6.421,0,0,0,0,1.393,0,0,0,69.4150617136724,"Ost"
"16052","Gera","94492",82336,55085,54209,19444,7721,1280,15969,2102,0,946,1679,0,69,252,0,0,0,0,0,0,0,129,0,0,4212,0,0,0,0,406,0,0,0,35.869,14.243,2.361,29.458,3.878,0,1.745,3.097,0,0.127,0.465,0,0,0,0,0,0,0,0.238,0,0,7.77,0,0,0,0,0.749,0,0,0,66.9026914108045,"Ost"
"16053","Jena","108207",84723,62166,61396,18737,11462,2012,14260,7132,0,2618,898,0,118,501,0,0,0,0,0,0,0,60,0,0,3182,0,0,0,0,416,0,0,0,30.518,18.669,3.277,23.226,11.616,0,4.264,1.463,0,0.192,0.816,0,0,0,0,0,0,0,0.098,0,0,5.183,0,0,0,0,0.678,0,0,0,73.3755886831203,"Ost"
"16054","Suhl","36208",31740,21129,20811,7213,3439,460,6310,909,0,332,549,0,35,124,0,0,0,0,0,0,0,36,0,0,1110,0,0,0,0,294,0,0,0,34.66,16.525,2.21,30.321,4.368,0,1.595,2.638,0,0.168,0.596,0,0,0,0,0,0,0,0.173,0,0,5.334,0,0,0,0,1.413,0,0,0,66.5689981096408,"Ost"
"16055","Weimar","63477",51074,35943,35448,12303,6214,1034,7497,3949,0,1377,756,0,39,223,0,0,0,0,0,0,0,33,0,0,1666,0,0,0,0,357,0,0,0,34.707,17.53,2.917,21.149,11.14,0,3.885,2.133,0,0.11,0.629,0,0,0,0,0,0,0,0.093,0,0,4.7,0,0,0,0,1.007,0,0,0,70.3743587735443,"Ost"
"16056","Eisenach","41884",34657,23148,22768,7928,3980,521,5735,1256,0,502,1098,0,31,113,0,0,0,0,0,0,0,78,0,0,1130,0,0,0,0,396,0,0,0,34.821,17.481,2.288,25.189,5.517,0,2.205,4.823,0,0.136,0.496,0,0,0,0,0,0,0,0.343,0,0,4.963,0,0,0,0,1.739,0,0,0,66.791701532158,"Ost"
"16061","Eichsfeld","100730",84636,60663,59885,32098,7256,1752,8558,2099,0,836,1616,0,78,993,0,0,0,0,0,0,0,28,0,0,3123,0,0,0,0,1448,0,0,0,53.599,12.117,2.926,14.291,3.505,0,1.396,2.699,0,0.13,1.658,0,0,0,0,0,0,0,0.047,0,0,5.215,0,0,0,0,2.418,0,0,0,71.6751736849568,"Ost"
"16062","Nordhausen","85055",73146,47845,47152,17188,8561,1189,12097,2101,0,1103,1490,0,79,405,0,0,0,0,0,0,0,51,0,0,2355,0,0,0,0,533,0,0,0,36.452,18.156,2.522,25.655,4.456,0,2.339,3.16,0,0.168,0.859,0,0,0,0,0,0,0,0.108,0,0,4.994,0,0,0,0,1.13,0,0,0,65.4102753397315,"Ost"
"16063","Wartburgkreis","125835",108030,73346,72319,29834,12398,1637,15751,2699,0,1499,2865,0,179,337,0,0,0,0,0,0,0,80,0,0,3611,0,0,0,0,1429,0,0,0,41.253,17.143,2.264,21.78,3.732,0,2.073,3.962,0,0.248,0.466,0,0,0,0,0,0,0,0.111,0,0,4.993,0,0,0,0,1.976,0,0,0,67.8941034897714,"Ost"
"16064","Unstrut-Hainich-Kreis","103922",88815,58915,57946,23628,9718,1685,12968,2259,0,1108,1842,0,86,414,0,0,0,0,0,0,0,65,0,0,3083,0,0,0,0,1090,0,0,0,40.776,16.771,2.908,22.379,3.898,0,1.912,3.179,0,0.148,0.714,0,0,0,0,0,0,0,0.112,0,0,5.32,0,0,0,0,1.881,0,0,0,66.3345155660643,"Ost"
"16065","Kyffhäuserkreis","77148",67424,43669,42883,15965,7134,1127,11808,1371,0,959,1663,0,89,180,0,0,0,0,0,0,0,49,0,0,2084,0,0,0,0,454,0,0,0,37.229,16.636,2.628,27.535,3.197,0,2.236,3.878,0,0.208,0.42,0,0,0,0,0,0,0,0.114,0,0,4.86,0,0,0,0,1.059,0,0,0,64.7677384907451,"Ost"
"16066","Schmalkalden-Meiningen","125056",108570,72298,71214,28983,11660,1829,16827,2933,0,1395,2298,0,157,341,0,0,0,0,0,0,0,75,0,0,3671,0,0,0,0,1045,0,0,0,40.698,16.373,2.568,23.629,4.119,0,1.959,3.227,0,0.22,0.479,0,0,0,0,0,0,0,0.105,0,0,5.155,0,0,0,0,1.467,0,0,0,66.5911393570968,"Ost"
"16067","Gotha","135381",113548,76814,75460,29667,13339,1825,16299,3434,0,1893,2492,0,198,371,0,0,0,0,0,0,0,108,0,0,4785,0,0,0,0,1049,0,0,0,39.315,17.677,2.418,21.6,4.551,0,2.509,3.302,0,0.262,0.492,0,0,0,0,0,0,0,0.143,0,0,6.341,0,0,0,0,1.39,0,0,0,67.6489238031493,"Ost"
"16068","Sömmerda","70537",60398,40037,39323,15519,5826,1258,9425,1391,0,1044,1547,0,98,200,0,0,0,0,0,0,0,43,0,0,2287,0,0,0,0,685,0,0,0,39.465,14.816,3.199,23.968,3.537,0,2.655,3.934,0,0.249,0.509,0,0,0,0,0,0,0,0.109,0,0,5.816,0,0,0,0,1.742,0,0,0,66.288618828438,"Ost"
"16069","Hildburghausen","64673",55761,37204,36669,14864,5869,824,9010,1263,0,876,1201,0,111,200,0,0,0,0,0,0,0,43,0,0,1776,0,0,0,0,632,0,0,0,40.536,16.005,2.247,24.571,3.444,0,2.389,3.275,0,0.303,0.545,0,0,0,0,0,0,0,0.117,0,0,4.843,0,0,0,0,1.724,0,0,0,66.7204677104069,"Ost"
"16070","Ilm-Kreis","108899",92311,64647,63632,23529,10476,1455,14459,2980,0,1673,1924,0,145,363,0,0,0,0,0,0,0,74,0,0,5524,0,0,0,0,1030,0,0,0,36.977,16.463,2.287,22.723,4.683,0,2.629,3.024,0,0.228,0.57,0,0,0,0,0,0,0,0.116,0,0,8.681,0,0,0,0,1.619,0,0,0,70.0317405292977,"Ost"
"16071","Weimarer Land","81641",68776,48208,47357,19150,6994,1412,10438,2171,0,1175,1586,0,129,284,0,0,0,0,0,0,0,62,0,0,3124,0,0,0,0,832,0,0,0,40.438,14.769,2.982,22.041,4.584,0,2.481,3.349,0,0.272,0.6,0,0,0,0,0,0,0,0.131,0,0,6.597,0,0,0,0,1.757,0,0,0,70.0942189135745,"Ost"
"16072","Sonneberg","56809",50134,32299,31828,12146,5339,757,8328,1033,0,610,1197,0,68,200,0,0,0,0,0,0,0,122,0,0,1671,0,0,0,0,357,0,0,0,38.161,16.775,2.378,26.166,3.246,0,1.917,3.761,0,0.214,0.628,0,0,0,0,0,0,0,0.383,0,0,5.25,0,0,0,0,1.122,0,0,0,64.4253400885626,"Ost"
"16073","Saalfeld-Rudolstadt","109646",96583,64933,63849,23837,10360,1550,15061,2683,0,1552,2564,0,150,397,0,0,0,0,0,0,0,132,0,0,4609,0,0,0,0,954,0,0,0,37.333,16.226,2.428,23.588,4.202,0,2.431,4.016,0,0.235,0.622,0,0,0,0,0,0,0,0.207,0,0,7.219,0,0,0,0,1.494,0,0,0,67.2302579128832,"Ost"
"16074","Saale-Holzland-Kreis","83966",71261,50840,49974,19509,7096,1361,12138,2201,0,1105,1788,0,113,340,0,0,0,0,0,0,0,52,0,0,3594,0,0,0,0,677,0,0,0,39.038,14.199,2.723,24.289,4.404,0,2.211,3.578,0,0.226,0.68,0,0,0,0,0,0,0,0.104,0,0,7.192,0,0,0,0,1.355,0,0,0,71.3433715496555,"Ost"
"16075","Saale-Orla-Kreis","82887",71880,49808,48979,18876,7303,1245,12430,1726,0,1069,1531,0,125,298,0,0,0,0,0,0,0,95,0,0,3527,0,0,0,0,754,0,0,0,38.539,14.91,2.542,25.378,3.524,0,2.183,3.126,0,0.255,0.608,0,0,0,0,0,0,0,0.194,0,0,7.201,0,0,0,0,1.539,0,0,0,69.2932665553701,"Ost"
"16076","Greiz","101382",88867,62837,61725,26008,8527,1656,13930,2344,0,1281,1912,0,126,384,0,0,0,0,0,0,0,68,0,0,4714,0,0,0,0,775,0,0,0,42.135,13.814,2.683,22.568,3.797,0,2.075,3.098,0,0.204,0.622,0,0,0,0,0,0,0,0.11,0,0,7.637,0,0,0,0,1.256,0,0,0,70.709037100386,"Ost"
"16077","Altenburger Land","92705",81879,53153,52148,21572,7686,1376,12243,1498,0,1181,1964,0,156,207,0,0,0,0,0,0,0,54,0,0,3809,0,0,0,0,402,0,0,0,41.367,14.739,2.639,23.477,2.873,0,2.265,3.766,0,0.299,0.397,0,0,0,0,0,0,0,0.104,0,0,7.304,0,0,0,0,0.771,0,0,0,64.9165231622272,"Ost"
